                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                0.00576,                0.72848,                      0,                0.54279,                0.87132,                0.95942,                0.98086,                0.98209,                0.82535,                0.95224,                0.97299,                0.97402,                0.93295,                0.00492,                0.40923,                      0,                0.50832,                0.85742,             0.00038706,             0.00038706,             0.00038706
                    116,                0.00595,                  0.716,                      0,                0.54713,                0.86979,                0.95438,                0.97752,                0.97655,                0.79901,                 0.9423,                0.96856,                0.96373,                0.91526,                0.00533,                0.44799,                      0,                0.52565,                0.88474,             0.00038606,             0.00038606,             0.00038606
                    117,                0.00585,                0.71002,                      0,                0.54908,                0.86838,                 0.9562,                 0.9819,                0.98028,                0.81023,                0.94534,                0.97075,                0.96793,                0.92407,                0.00514,                0.45441,                      0,                0.51786,                0.87864,             0.00038506,             0.00038506,             0.00038506
                    118,                 0.0058,                0.72864,                      0,                0.54189,                 0.8657,                0.95629,                0.97982,                 0.9797,                0.80497,                0.94889,                0.97046,                 0.9679,                0.92878,                0.00522,                0.44394,                      0,                 0.5127,                0.87298,             0.00038406,             0.00038406,             0.00038406
                    119,                0.00589,                0.69739,                      0,                0.55223,                0.86736,                0.95997,                0.97898,                0.97684,                0.80896,                0.95073,                0.96874,                 0.9645,                0.91148,                0.00509,                0.47561,                      0,                 0.5128,                0.86454,             0.00038306,             0.00038306,             0.00038306
                    120,                0.00586,                0.75747,                      0,                0.55434,                0.86628,                0.95397,                0.97843,                0.97814,                0.80585,                0.94384,                0.96545,                  0.962,                0.92468,                0.00527,                0.44374,                      0,                0.53718,                0.87396,             0.00038206,             0.00038206,             0.00038206
                    121,                0.00595,                0.70418,                      0,                0.56643,                0.86734,                0.95738,                0.97697,                0.97608,                0.81814,                0.94815,                0.96597,                0.96287,                0.92526,                0.00482,                0.41263,                      0,                 0.5149,                0.86518,             0.00038106,             0.00038106,             0.00038106
                    122,                0.00563,                0.66488,                      0,                0.54454,                0.86303,                0.95485,                0.97802,                0.98081,                0.81793,                0.94707,                0.96911,                 0.9709,                0.93636,                0.00507,                 0.4045,                      0,                0.51651,                 0.8635,             0.00038006,             0.00038006,             0.00038006
                    123,                0.00586,                0.70257,                      0,                0.56241,                 0.8661,                0.95722,                0.98154,                0.97555,                0.81035,                0.94883,                0.97274,                0.96561,                0.92678,                0.00493,                0.42842,                      0,                0.50204,                0.86249,             0.00037906,             0.00037906,             0.00037906
                    124,                0.00588,                0.72883,                      0,                0.55107,                0.86758,                0.95527,                0.97978,                0.98026,                0.81216,                0.94619,                0.96874,                0.96888,                0.93162,                0.00496,                 0.4458,                      0,                 0.5146,                0.86876,             0.00037806,             0.00037806,             0.00037806
                    125,                0.00584,                0.72799,                      0,                0.54861,                0.87219,                0.94864,                 0.9791,                0.97703,                0.81029,                0.94011,                0.96856,                 0.9656,                0.92709,                0.00489,                0.41148,                      0,                0.50617,                0.85986,             0.00037706,             0.00037706,             0.00037706
                    126,                0.00575,                0.76191,                      0,                0.53877,                0.86658,                 0.9616,                0.98227,                0.97941,                0.81765,                0.95283,                0.97222,                0.96837,                0.92605,                 0.0049,                0.41226,                      0,                 0.5002,                0.85863,             0.00037606,             0.00037606,             0.00037606
                    127,                 0.0056,                0.69364,                      0,                0.53059,                0.86231,                0.95611,                0.98245,                0.97644,                0.79786,                0.94722,                0.97331,                0.96515,                0.90557,                0.00514,                0.46677,                      0,                0.50656,                0.86926,             0.00037506,             0.00037506,             0.00037506
                    128,                0.00568,                0.75543,                      0,                0.53216,                0.86829,                0.95838,                0.98282,                0.98215,                0.82203,                0.94929,                 0.9735,                0.96866,                0.92425,                0.00493,                0.41424,                      0,                0.50739,                0.86317,             0.00037406,             0.00037406,             0.00037406
                    129,                0.00576,                0.75188,                      0,                0.54066,                0.86522,                0.95843,                0.98593,                0.98159,                0.81793,                0.94915,                0.97586,                0.96895,                0.91849,                0.00497,                0.44704,                      0,                0.50472,                0.86114,             0.00037306,             0.00037306,             0.00037306
                    130,                0.00577,                0.76432,                      0,                0.53636,                0.86913,                 0.9616,                  0.983,                0.97693,                0.81232,                0.95191,                 0.9724,                0.96333,                0.92224,                0.00486,                 0.4338,                      0,                0.50472,                0.86636,             0.00037206,             0.00037206,             0.00037206
                    131,                0.00571,                0.65892,                      0,                0.53732,                0.86338,                0.95407,                0.98721,                0.98231,                0.81592,                 0.9445,                 0.9766,                 0.9695,                0.93408,                  0.005,                0.41955,                      0,                0.51233,                0.87024,             0.00037106,             0.00037106,             0.00037106
                    132,                0.00568,                0.71938,                      0,                0.53572,                0.86859,                0.95382,                0.98155,                0.97449,                 0.7975,                0.94609,                0.97202,                0.96102,                0.92142,                0.00512,                0.42345,                      0,                0.52495,                0.86655,             0.00037006,             0.00037006,             0.00037006
                    133,                0.00573,                0.70235,                      0,                0.53439,                0.86886,                0.96111,                0.98467,                0.98075,                0.81568,                0.95254,                 0.9759,                0.96845,                0.92367,                0.00497,                0.40409,                      0,                0.50004,                0.86066,             0.00036907,             0.00036907,             0.00036907
                    134,                0.00578,                0.65291,                      0,                0.53922,                0.86914,                0.95995,                0.98576,                0.97851,                0.82046,                0.95225,                0.97692,                0.96874,                0.93484,                 0.0048,                0.41093,                      0,                0.48425,                0.85958,             0.00036807,             0.00036807,             0.00036807
                    135,                0.00567,                0.67992,                      0,                0.54161,                0.86458,                0.95417,                 0.9856,                0.97883,                 0.8303,                0.94586,                0.97514,                0.96549,                0.93266,                0.00466,                0.40953,                      0,                0.48957,                 0.8573,             0.00036707,             0.00036707,             0.00036707
                    136,                0.00576,                0.71264,                      0,                0.53781,                0.86714,                 0.9574,                0.98136,                0.97707,                0.82509,                0.94881,                0.97237,                0.96478,                0.93164,                0.00468,                 0.3791,                      0,                0.49315,                0.85867,             0.00036607,             0.00036607,             0.00036607
                    137,                0.00573,                0.67872,                      0,                0.53835,                0.86063,                0.95805,                0.98483,                 0.9796,                0.82988,                0.95137,                0.97752,                0.96956,                0.93505,                0.00468,                0.36705,                      0,                0.48522,                0.85588,             0.00036507,             0.00036507,             0.00036507
                    138,                0.00595,                0.67961,                      0,                  0.552,                0.86698,                0.96027,                0.98076,                0.97822,                0.82271,                0.95563,                0.97057,                0.97121,                0.93468,                0.00472,                0.39668,                      0,                0.49732,                0.85443,             0.00036407,             0.00036407,             0.00036407
                    139,                0.00565,                 0.6513,                      0,                0.53649,                0.86177,                0.95347,                0.98122,                0.97655,                0.81406,                0.94746,                 0.9723,                0.97027,                0.93513,                0.00492,                 0.3752,                      0,                0.50828,                0.85434,             0.00036307,             0.00036307,             0.00036307
                    140,                0.00554,                0.68856,                      0,                  0.528,                0.86002,                0.95921,                  0.983,                0.97972,                0.81338,                0.95122,                0.97404,                0.97027,                0.92923,                 0.0051,                0.43325,                      0,                0.52204,                0.85827,             0.00036207,             0.00036207,             0.00036207
                    141,                0.00558,                0.72915,                      0,                0.52557,                0.86235,                0.95748,                 0.9788,                0.98156,                0.82523,                0.94898,                0.96765,                0.96981,                0.91765,                0.00486,                0.45528,                      0,                0.49913,                0.85791,             0.00036107,             0.00036107,             0.00036107
                    142,                0.00556,                0.68183,                      0,                0.52675,                0.86131,                0.95952,                0.98348,                0.98088,                0.83067,                0.95316,                0.97441,                0.97041,                0.93578,                0.00471,                0.38626,                      0,                0.48068,                0.85863,             0.00036007,             0.00036007,             0.00036007
                    143,                0.00561,                 0.6686,                      0,                0.52736,                0.86276,                0.96314,                0.98373,                0.98091,                0.82717,                0.95431,                0.97459,                0.96853,                0.93441,                0.00497,                0.40893,                      0,                0.48561,                0.86323,             0.00035907,             0.00035907,             0.00035907
                    144,                 0.0056,                0.68996,                      0,                0.52721,                0.86437,                0.95909,                0.98568,                0.98096,                 0.8228,                0.95092,                0.97736,                0.96999,                0.93784,                0.00489,                0.39087,                      0,                0.48612,                0.86649,             0.00035807,             0.00035807,             0.00035807
                    145,                0.00567,                0.68854,                      0,                0.53321,                0.86412,                 0.9601,                0.98071,                0.97814,                0.80194,                0.95274,                0.97285,                0.96968,                0.93325,                0.00551,                0.39302,                      0,                0.52303,                0.86998,             0.00035707,             0.00035707,             0.00035707
                    146,                0.00573,                0.67047,                      0,                0.53475,                0.86445,                0.95566,                0.97691,                 0.9803,                0.82214,                0.94654,                0.96759,                0.96764,                  0.928,                0.00479,                0.40216,                      0,                0.49973,                0.86778,             0.00035607,             0.00035607,             0.00035607
                    147,                0.00579,                0.67248,                      0,                0.54262,                0.86002,                0.95416,                0.98528,                0.97661,                0.81117,                0.94707,                0.97797,                0.96781,                0.92502,                0.00493,                0.42171,                      0,                0.50152,                0.85883,             0.00035507,             0.00035507,             0.00035507
                    148,                0.00601,                0.64741,                      0,                0.55866,                0.86574,                0.95989,                 0.9841,                0.97591,                0.81256,                0.95203,                0.97587,                0.96607,                0.92389,                0.00492,                0.39274,                      0,                0.51081,                0.85686,             0.00035407,             0.00035407,             0.00035407
                    149,                0.00565,                0.65841,                      0,                0.53945,                0.86028,                 0.9595,                0.98629,                0.97917,                0.81131,                 0.9495,                0.97624,                0.96564,                0.93008,                0.00495,                0.39064,                      0,                0.50582,                0.86151,             0.00035307,             0.00035307,             0.00035307
                    150,                0.00577,                0.64457,                      0,                0.54149,                 0.8592,                0.96162,                0.98468,                0.97593,                0.81766,                0.95105,                0.97295,                0.96225,                0.92491,                0.00475,                 0.3895,                      0,                0.48735,                0.85993,             0.00035207,             0.00035207,             0.00035207
                    151,                0.00551,                0.62582,                      0,                 0.5239,                0.85438,                 0.9612,                  0.983,                0.97837,                0.81837,                0.95303,                0.97423,                0.96676,                0.92964,                0.00482,                0.37963,                      0,                0.48842,                0.85956,             0.00035107,             0.00035107,             0.00035107
                    152,                0.00568,                0.61649,                      0,                0.53184,                0.86073,                 0.9622,                0.98666,                 0.9794,                0.82485,                0.95434,                0.97797,                0.96981,                0.93466,                0.00472,                0.37265,                      0,                0.48619,                0.85794,             0.00035007,             0.00035007,             0.00035007
                    153,                0.00556,                0.62108,                      0,                0.52387,                0.85455,                0.95719,                0.98465,                0.98031,                0.83161,                0.94648,                0.97618,                0.96782,                0.92698,                0.00466,                 0.4038,                      0,                 0.4825,                0.86269,             0.00034908,             0.00034908,             0.00034908
                    154,                0.00573,                0.62203,                      0,                0.52778,                0.85923,                0.95794,                0.98501,                0.98046,                0.82984,                0.94942,                 0.9743,                0.96996,                0.93729,                0.00475,                0.37975,                      0,                0.48394,                0.85532,             0.00034808,             0.00034808,             0.00034808
                    155,                 0.0058,                0.63656,                      0,                0.53616,                0.86317,                0.96321,                 0.9841,                0.97891,                0.81027,                0.95489,                0.97507,                0.96836,                0.93193,                0.00493,                0.38044,                      0,                0.48754,                0.86927,             0.00034708,             0.00034708,             0.00034708
                    156,                0.00564,                0.64222,                      0,                0.53118,                0.86159,                  0.957,                0.98355,                0.97802,                0.81669,                0.94922,                0.97606,                0.96803,                0.93216,                0.00481,                0.38475,                      0,                0.50206,                0.85525,             0.00034608,             0.00034608,             0.00034608
                    157,                0.00549,                0.66938,                      0,                0.52217,                0.85605,                0.95857,                0.98446,                0.98158,                0.84042,                0.95011,                0.97475,                0.97014,                0.93771,                0.00458,                0.38636,                      0,                0.48367,                0.85409,             0.00034508,             0.00034508,             0.00034508
                    158,                0.00543,                0.64373,                      0,                0.51348,                0.85773,                0.96159,                0.98387,                0.97957,                0.83053,                0.95284,                0.97491,                0.96847,                0.93917,                0.00465,                0.38043,                      0,                0.47798,                 0.8627,             0.00034408,             0.00034408,             0.00034408
                    159,                0.00555,                0.64437,                      0,                0.51936,                0.85695,                0.95594,                0.98737,                0.97781,                0.82539,                0.94708,                0.97811,                0.96676,                0.93446,                0.00468,                 0.3847,                      0,                 0.4829,                0.86055,             0.00034308,             0.00034308,             0.00034308
                    160,                0.00535,                0.62084,                      0,                0.50458,                0.85914,                0.96064,                0.98848,                0.98253,                0.84453,                0.95249,                0.97916,                0.97284,                0.94475,                 0.0045,                0.37398,                      0,                 0.4651,                0.85757,             0.00034208,             0.00034208,             0.00034208
                    161,                0.00542,                0.63331,                      0,                0.51094,                0.85747,                0.96361,                0.98247,                0.98298,                 0.8397,                0.95318,                0.97404,                0.97243,                0.94399,                0.00454,                0.37603,                      0,                0.46722,                0.86185,             0.00034108,             0.00034108,             0.00034108
                    162,                0.00532,                0.58777,                      0,                0.50439,                0.85481,                0.96143,                0.98702,                0.98138,                0.84351,                0.95266,                0.97807,                0.97152,                0.94136,                 0.0045,                0.37613,                      0,                0.45792,                0.85363,             0.00034008,             0.00034008,             0.00034008
                    163,                0.00537,                0.63838,                      0,                0.51033,                0.85258,                0.96103,                0.98716,                0.97968,                0.83845,                 0.9516,                0.97742,                0.96815,                0.93431,                0.00448,                 0.3901,                      0,                0.47298,                0.85673,             0.00033908,             0.00033908,             0.00033908
                    164,                0.00553,                0.57654,                      0,                0.51378,                0.86004,                0.96156,                0.98757,                0.98077,                0.84445,                0.95301,                0.97861,                0.97177,                 0.9437,                0.00447,                0.36106,                      0,                0.46667,                0.85372,             0.00033808,             0.00033808,             0.00033808
                    165,                0.00575,                0.65185,                      0,                0.52641,                0.85856,                0.96263,                0.98414,                0.97671,                0.82396,                0.95447,                0.97551,                0.96576,                0.93033,                0.00463,                0.37799,                      0,                0.47209,                 0.8586,             0.00033708,             0.00033708,             0.00033708
                    166,                0.00543,                 0.6004,                      0,                0.50952,                0.85689,                0.96245,                0.98556,                0.98033,                0.84383,                 0.9565,                0.97667,                0.96922,                0.93985,                0.00441,                 0.3654,                      0,                0.46538,                 0.8506,             0.00033608,             0.00033608,             0.00033608
                    167,                0.00543,                0.61039,                      0,                0.51067,                 0.8576,                 0.9588,                0.98392,                0.98194,                0.83968,                0.95143,                0.97606,                0.97294,                0.94012,                0.00467,                0.36275,                      0,                0.48357,                0.85115,             0.00033508,             0.00033508,             0.00033508
                    168,                0.00541,                0.60544,                      0,                0.51126,                0.85558,                0.96204,                0.98026,                0.98204,                0.83941,                0.95388,                0.97165,                 0.9706,                0.93893,                0.00459,                0.36988,                      0,                0.47328,                0.85372,             0.00033408,             0.00033408,             0.00033408
                    169,                0.00553,                0.63442,                      0,                0.51404,                0.85704,                0.96581,                0.97989,                0.98148,                0.83743,                  0.958,                0.97148,                0.97142,                0.93723,                0.00452,                0.37177,                      0,                0.47239,                0.85756,             0.00033308,             0.00033308,             0.00033308
                    170,                0.00555,                0.63515,                      0,                0.51747,                0.85699,                0.96197,                0.98428,                0.98017,                0.82027,                0.95359,                0.97606,                 0.9703,                0.93743,                0.00497,                 0.3885,                      0,                0.47557,                0.86445,             0.00033208,             0.00033208,             0.00033208
                    171,                0.00534,                0.63178,                      0,                0.50421,                0.85256,                0.95353,                0.98483,                0.98158,                0.82547,                0.94481,                0.97679,                0.96937,                0.93914,                0.00477,                0.36657,                      0,                0.48665,                0.85563,             0.00033108,             0.00033108,             0.00033108
                    172,                0.00545,                 0.6035,                      0,                0.51037,                0.85672,                0.95979,                  0.986,                0.98111,                0.83067,                0.95143,                0.97745,                0.97086,                0.93397,                0.00481,                0.41003,                      0,                0.48233,                0.86049,             0.00033008,             0.00033008,             0.00033008
                    173,                0.00528,                0.59177,                      0,                0.50355,                0.85384,                0.96306,                0.98163,                0.98212,                0.84099,                0.95376,                0.97167,                0.97034,                0.94195,                0.00458,                0.36364,                      0,                0.46807,                0.85626,             0.00032909,             0.00032909,             0.00032909
                    174,                0.00536,                0.58485,                      0,                0.50257,                0.85346,                0.96693,                0.98332,                0.98331,                0.84714,                0.95862,                0.97441,                0.97277,                0.94346,                0.00443,                0.36673,                      0,                0.46676,                0.85077,             0.00032809,             0.00032809,             0.00032809
                    175,                0.00537,                0.60369,                      0,                0.50476,                0.84979,                0.96314,                0.98337,                0.98094,                0.84636,                0.95362,                0.97345,                0.96966,                0.93934,                0.00445,                0.37593,                      0,                0.46704,                0.85423,             0.00032709,             0.00032709,             0.00032709
                    176,                0.00526,                0.60366,                      0,                0.49752,                0.85036,                0.96317,                0.98556,                0.98151,                0.84371,                0.95598,                0.97643,                0.97377,                0.94289,                0.00455,                0.35621,                      0,                0.46816,                 0.8528,             0.00032609,             0.00032609,             0.00032609
                    177,                0.00525,                 0.5805,                      0,                0.49893,                0.84646,                0.96248,                0.98574,                0.98229,                0.84248,                0.95633,                0.97734,                0.97214,                  0.938,                0.00451,                0.38433,                      0,                0.46475,                0.85257,             0.00032509,             0.00032509,             0.00032509
                    178,                 0.0054,                0.60812,                      0,                0.50231,                0.85286,                0.96177,                0.98428,                0.97917,                0.84648,                0.95506,                0.97697,                0.96936,                0.93569,                0.00434,                0.36556,                      0,                0.45743,                0.84739,             0.00032409,             0.00032409,             0.00032409
                    179,                 0.0053,                0.61828,                      0,                0.50096,                0.85059,                0.96174,                0.98465,                0.98313,                0.83594,                0.95421,                0.97606,                0.97415,                0.94196,                0.00464,                0.38093,                      0,                0.47541,                0.85022,             0.00032309,             0.00032309,             0.00032309
                    180,                 0.0052,                0.60453,                      0,                0.49352,                0.84924,                0.96282,                 0.9846,                0.98316,                0.83805,                 0.9546,                 0.9762,                0.97276,                0.94316,                0.00465,                0.36458,                      0,                0.47326,                0.85248,             0.00032209,             0.00032209,             0.00032209
                    181,                0.00521,                0.54758,                      0,                0.48933,                0.84697,                0.96337,                0.98647,                0.98313,                0.85697,                0.95641,                0.97853,                0.97607,                0.94827,                0.00425,                0.34011,                      0,                0.44621,                0.84763,             0.00032109,             0.00032109,             0.00032109
                    182,                0.00524,                0.58778,                      0,                0.49208,                0.84997,                0.96266,                0.98485,                0.98344,                0.85012,                0.95445,                0.97667,                0.97169,                0.94126,                0.00443,                0.37246,                      0,                0.45949,                0.85318,             0.00032009,             0.00032009,             0.00032009
                    183,                0.00529,                 0.5796,                      0,                 0.4977,                0.84918,                0.96341,                0.98538,                0.98185,                0.83327,                0.95402,                0.97551,                0.97054,                0.93757,                0.00474,                0.38585,                      0,                0.46828,                 0.8588,             0.00031909,             0.00031909,             0.00031909
                    184,                0.00531,                0.60272,                      0,                0.49746,                0.85262,                0.96276,                0.98556,                0.98204,                0.84108,                  0.953,                0.97404,                0.97028,                0.94011,                 0.0045,                0.37233,                      0,                0.45727,                0.85956,             0.00031809,             0.00031809,             0.00031809
                    185,                0.00531,                 0.6413,                      0,                0.49969,                0.85352,                0.96317,                0.98481,                0.98262,                0.84814,                0.95244,                0.97373,                0.97024,                0.93937,                0.00441,                0.37318,                      0,                0.45977,                0.86213,             0.00031709,             0.00031709,             0.00031709
                    186,                0.00531,                0.59833,                      0,                 0.5003,                0.85048,                0.95895,                0.98647,                0.98246,                0.84595,                0.95059,                0.97751,                0.97014,                0.94233,                0.00443,                0.35208,                      0,                0.46099,                 0.8537,             0.00031609,             0.00031609,             0.00031609
                    187,                0.00528,                 0.5641,                      0,                0.49938,                0.85088,                 0.9596,                0.98392,                0.98203,                0.84461,                0.95149,                0.97551,                0.97185,                0.94153,                0.00444,                0.35947,                      0,                0.46913,                0.85054,             0.00031509,             0.00031509,             0.00031509
                    188,                0.00523,                0.57143,                      0,                0.49389,                0.85061,                0.96096,                 0.9853,                0.97933,                0.84544,                0.95437,                0.97496,                0.97079,                0.94079,                0.00432,                0.35357,                      0,                  0.457,                0.85438,             0.00031409,             0.00031409,             0.00031409
                    189,                0.00524,                0.56125,                      0,                0.49795,                0.84937,                0.96316,                 0.9843,                0.98276,                0.85297,                0.95455,                0.97517,                0.97196,                0.94709,                 0.0043,                0.34659,                      0,                0.45165,                0.85358,             0.00031309,             0.00031309,             0.00031309
                    190,                0.00517,                0.60153,                      0,                0.49324,                0.84946,                0.96554,                0.97715,                0.98373,                0.85825,                0.95845,                0.96977,                0.97582,                0.95038,                0.00431,                0.33958,                      0,                0.45304,                0.85161,             0.00031209,             0.00031209,             0.00031209
                    191,                0.00519,                0.56898,                      0,                0.49548,                0.85117,                0.96434,                0.98556,                0.98135,                0.85338,                0.95737,                0.97807,                0.97446,                0.94939,                0.00434,                 0.3382,                      0,                0.44911,                0.85011,             0.00031109,             0.00031109,             0.00031109
                    192,                0.00509,                0.55039,                      0,                0.48549,                0.84781,                0.96125,                0.98593,                0.98162,                0.84948,                0.95358,                0.97734,                0.97014,                0.94354,                0.00436,                0.34937,                      0,                0.44937,                0.85521,              0.0003101,              0.0003101,              0.0003101
                    193,                0.00529,                0.58097,                      0,                 0.4933,                0.85042,                0.96412,                0.98538,                0.98256,                 0.8475,                0.95771,                0.97697,                0.97324,                0.94758,                0.00436,                0.33876,                      0,                0.44853,                  0.851,              0.0003091,              0.0003091,              0.0003091
                    194,                 0.0053,                0.55115,                      0,                0.49464,                0.84911,                0.96452,                0.98629,                0.98082,                0.84103,                0.95576,                0.97734,                 0.9715,                 0.9437,                 0.0044,                0.35498,                      0,                0.44683,                0.85629,              0.0003081,              0.0003081,              0.0003081
                    195,                0.00541,                0.55988,                      0,                0.50184,                0.84698,                0.96018,                0.98727,                0.98101,                0.84197,                0.95229,                0.97843,                 0.9708,                0.94262,                 0.0044,                0.35333,                      0,                0.46298,                0.85125,              0.0003071,              0.0003071,              0.0003071
                    196,                 0.0053,                0.57298,                      0,                0.49812,                0.85404,                 0.9613,                0.98515,                0.98293,                0.84972,                0.95325,                 0.9764,                0.97253,                0.94285,                 0.0044,                0.35649,                      0,                0.45821,                0.85694,              0.0003061,              0.0003061,              0.0003061
                    197,                 0.0051,                0.56618,                      0,                0.48952,                 0.8502,                  0.958,                0.98538,                0.98268,                0.84631,                0.94875,                0.97449,                0.97063,                0.94286,                 0.0045,                0.36808,                      0,                0.46761,                0.85494,              0.0003051,              0.0003051,              0.0003051
                    198,                0.00521,                0.58876,                      0,                0.49125,                0.85383,                0.96158,                0.98366,                0.98267,                0.84115,                0.95211,                0.97379,                0.97063,                0.94196,                0.00461,                0.37249,                      0,                 0.4689,                 0.8579,              0.0003041,              0.0003041,              0.0003041
                    199,                0.00521,                0.58139,                      0,                0.49137,                 0.8482,                0.96409,                0.98135,                0.98366,                0.85323,                0.95581,                0.97263,                0.97361,                0.94697,                0.00432,                0.35631,                      0,                0.45265,                0.85595,              0.0003031,              0.0003031,              0.0003031
                    200,                0.00524,                0.59298,                      0,                0.49444,                0.85088,                0.96381,                0.98922,                0.98385,                0.85442,                0.95439,                0.97911,                0.97434,                0.94749,                0.00432,                0.34666,                      0,                0.44118,                0.85485,              0.0003021,              0.0003021,              0.0003021
